epoch,train_loss,val_dice_mean,val_dice_std,timestamp
1,0.6701307306574149,0.5646778502318743,0.3180391511095292,2026-01-22T22:00:15.064220
2,0.4976946245387874,0.26390542156723434,0.35261628834024444,2026-01-22T22:33:27.435034
